CONGRESS 2012 to 2020 in NEW YORK
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Oklahoma,N/A,2018,District 2,2,20120101,"140,451","Mullin, Markwayne",Incumbent,"65,021","Nichols, Jason",Challenger,Independent,"6,390","Foreman, John",Challenger,"4,140","75,430",R,2.96,68.36,31.64,"The other vote was: Castaldo, Richard (Libertarian) 4,140"
House,Oklahoma,N/A,2016,District 2,2,20120101,"189,839","Mullin, Markwayne",Incumbent,"62,387","Harris-Till, Joshua",Challenger,Independent,"16,644","McCarthy, John",Challenger,N/A,"127,452",R,6.19,75.27,24.73,
House,Oklahoma,N/A,2014,District 2,2,20120101,"110,925","Mullin, Markwayne",Incumbent,"38,964","Everett, Earl E.",Challenger,Independent,"8,518","Douthitt, Jon",Challenger,N/A,"71,961",R,5.38,74.00,26.00,
House,Oklahoma,N/A,2012,District 2,2,20120101,"143,701","Mullin, Markwayne",Challenger,"96,081","Wallace, Rob",Challenger,Independent,"10,830","Fulks, Michael G.",Challenger,N/A,"47,620",R,4.32,59.93,40.07,
House,Oklahoma,N/A,2018,District 3,3,20120101,"172,913","Lucas, Frank D.",Incumbent,"61,152","Robbins, Frankie",Challenger,N/A,N/A,N/A,N/A,N/A,"111,761",R,.00,73.87,26.13,
House,Oklahoma,N/A,2016,District 3,3,20120101,"227,525","Lucas, Frank D.",Incumbent,"63,090","Robbins, Frankie",Challenger,N/A,N/A,N/A,N/A,N/A,"164,435",R,.00,78.29,21.71,
House,Oklahoma,N/A,2014,District 3,3,20120101,"133,335","Lucas, Frank D.",Incumbent,"36,270","Robbins, Frankie",Challenger,N/A,N/A,N/A,N/A,N/A,"97,065",R,.00,78.62,21.38,
House,Oklahoma,N/A,2012,District 3,3,20120101,"201,744","Lucas, Frank D.",Incumbent,"53,472","Murray, Timothy Ray",Challenger,Independent,"12,787","Sanders, William M.",Challenger,N/A,"148,272",R,4.77,79.05,20.95,
House,Oklahoma,N/A,2018,District 4,4,20120101,"149,227","Cole, Tom",Incumbent,"78,088","Brannon, Mary",Challenger,Independent,"9,323","Peters, Ruby",Challenger,N/A,"71,139",R,3.94,65.65,34.35,
House,Oklahoma,N/A,2016,District 4,4,20120101,"204,143","Cole, Tom",Incumbent,"76,472","Owen, Christina",Challenger,Libertarian,"12,574","White, Sevier",Challenger,N/A,"127,671",R,4.29,72.75,27.25,
House,Oklahoma,N/A,2014,District 4,4,20120101,"117,721","Cole, Tom",Incumbent,"40,998","Smith, Bert",Challenger,Independent,"7,549","Johnson, Dennis",Challenger,N/A,"76,723",R,4.54,74.17,25.83,
House,Oklahoma,N/A,2012,District 4,4,20120101,"176,740","Cole, Thomas J.",Incumbent,"71,846","Bebo, Donna Marie",Challenger,Independent,"11,745","Harris, RJ",Challenger,N/A,"104,894",R,4.51,71.10,28.90,
House,Oklahoma,N/A,2018,District 5,5,20120101,"117,811","Russell, Steve D.",Incumbent,"121,149","Horn, Kendra",Challenger,N/A,N/A,N/A,N/A,N/A,"3,338",D,.00,49.30,50.70,
House,Oklahoma,N/A,2016,District 5,5,20120101,"160,184","Russell, Steve D.",Incumbent,"103,273","McAffrey, Al",Challenger,Libertarian,"17,113","Knight, Zachary",Challenger,N/A,"56,911",R,6.10,60.80,39.20,
House,Oklahoma,N/A,2014,District 5,5,20120101,"95,632","Russell, Steve D.",Challenger,"57,790","McAffrey, Al",Challenger,Independent,"2,176","Murphy, Robert T.",Challenger,"3,535","37,842",R,1.37,62.33,37.67,"The other vote was: Boggs, Tom (Independent) 2,065; Ray, Buddy (Independent) 1,470"
House,Oklahoma,N/A,2012,District 5,5,20120101,"153,603","Lankford, James",Incumbent,"97,504","Guild, Tom",Challenger,Independent,"5,394","Martin, Pat",Challenger,"5,176","56,099",R,2.06,61.17,38.83,"The other vote was: Murphy, Robert T. (Independent) 5,176"
,
,
,
CONGRESS 2012 to 2020 in OREGON
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Oregon,N/A,2018,District 1,1,20120101,"116,446","Verbeek, John",Challenger,"231,198","Bonamici, Suzanne",Incumbent,Libertarian,"15,121","Layda, Drew",Challenger,484,"114,752",D,4.16,33.50,66.50,The other vote was: Misc. (Write-in) 484
House,Oregon,N/A,2016,District 1,1,20120101,"139,756","Heinrich, Brian J.",Challenger,"225,391","Bonamici, Suzanne",Incumbent,Libertarian,"12,257","Kyle, Sheahan",Challenger,691,"85,635",D,3.24,38.27,61.73,The other vote was: Miscellaneous (Write-in) 691
House,Oregon,N/A,2014,District 1,1,20120101,"96,245","Yates, Jason",Challenger,"160,038","Bonamici, Suzanne",Incumbent,Libertarian,"11,213","Foster, James",Challenger,"11,757","63,793",D,4.02,37.55,62.45,"The other vote was: Reynolds, Steven Cody (Pacific Green) 11,163; Write-In (Write-in) 594"
House,Oregon,N/A,2012,District 1,1,20120101,"109,699","Morgan, Delinda",Challenger,"197,845","Bonamici, Suzanne",Incumbent,Progressive,"15,009","Reynolds, Steve",Challenger,"9,427","88,146",D,4.52,35.67,64.33,"The other vote was: Ekstrom, Bob (Constitution) 8,918; Scattered Write-In (Write-in) 509"
House,Oregon,N/A,2018,District 2,2,20120101,"207,597","Walden, Greg",Incumbent,"145,298","McLeod-Skinner, Jamie",Challenger,Independent,"15,536","Roberts, Mark R.",Challenger,278,"62,299",R,4.21,58.83,41.17,The other vote was: Misc. (Write-in) 278
House,Oregon,N/A,2016,District 2,2,20120101,"272,952","Walden, Greg",Incumbent,"106,640","Crary, James",Challenger,Write-in,"1,147",Miscellaneous,Challenger,N/A,"166,312",R,.30,71.91,28.09,
House,Oregon,N/A,2014,District 2,2,20120101,"202,374","Walden, Greg",Incumbent,"73,785","Christofferson, Aelea",Challenger,Libertarian,"10,491","Durbin, Sharon",Challenger,775,"128,589",R,3.65,73.28,26.72,The other vote was: Write-In (Write-in) 775
House,Oregon,N/A,2012,District 2,2,20120101,"228,043","Walden, Greg",Incumbent,"96,741","Segers, Joyce B.",Challenger,Libertarian,"7,025","Tabor, Joe",Challenger,446,"131,302",R,2.11,70.21,29.79,The other vote was: Scattered Write-In (Write-in) 446
House,Oregon,N/A,2018,District 3,3,20120101,"76,187","Harrison, Thomas S. IV",Challenger,"279,019","Blumenauer, Earl",Incumbent,Independent,"21,352","Koller, Marc W.",Challenger,"7,768","202,832",D,5.56,21.45,78.55,"The other vote was: Dye, Gary Lyndon (Libertarian) 5,767; Marsh, Michael Paul (Constitution) 1,487; Misc. (Write-in) 514"
House,Oregon,N/A,2016,District 3,3,20120101,N/A,N/A,N/A,"274,687","Blumenauer, Earl",Incumbent,Independent,"78,154","Walker, David",Challenger,"29,514","196,533",D,20.44,.00,100.00,"The other vote was: David, Delk (Progressive) 27,978; Miscellaneous (Write-in) 1,536"
House,Oregon,N/A,2014,District 3,3,20120101,"57,424","Buchal, James",Challenger,"211,748","Blumenauer, Earl",Incumbent,Pacific Green,"12,106","Meo, Michael",Challenger,"11,479","154,324",D,4.14,21.33,78.67,"The other vote was: Langan, Jeffrey J. (Libertarian) 6,381; Walker, David (Nonaffiliated) 4,009; Write-In (Write-in) 1,089"
House,Oregon,N/A,2012,District 3,3,20120101,"70,325","Green, Ronald",Challenger,"264,979","Blumenauer, Earl",Incumbent,Pacific Green,"13,159","Broadnax, Woodrow",Challenger,"7,412","194,654",D,3.70,20.97,79.03,"The other vote was: Cline, Michael (Libertarian) 6,640; Scattered Write-In (Write-in) 772"
House,Oregon,N/A,2018,District 4,4,20120101,"152,414","Robinson, Art",Challenger,"208,710","DeFazio, Peter A.",Incumbent,Pacific Green,"5,956","Beilstein, Michael Allan",Challenger,"5,813","56,296",D,1.60,42.21,57.79,"The other vote was: Jacobson, Richard R. (Libertarian) 5,370; Misc. (Write-in) 443"
House,Oregon,N/A,2016,District 4,4,20120101,"157,743","Robinson, Art",Challenger,"220,628","DeFazio, Peter A.",Incumbent,Pacific Green,"12,194","Beilstein, Michael Allan",Challenger,"7,003","62,885",D,3.07,41.69,58.31,"The other vote was: Guthrie, Gil (Libertarian) 6,527; Miscellaneous (Write-in) 476"
House,Oregon,N/A,2014,District 4,4,20120101,"116,534","Robinson, Art",Challenger,"181,624","DeFazio, Peter A.",Incumbent,Pacific Green,"6,863","Beilstein, Michael Allan",Challenger,"5,158","65,090",D,2.21,39.08,60.92,"The other vote was: Chester, David L. (Libertarian) 4,676; Write-In (Write-in) 482"
House,Oregon,N/A,2012,District 4,4,20120101,"140,549","Robinson, Art",Challenger,"212,866","DeFazio, Peter A.",Incumbent,Libertarian,"6,205","Huntting, Chuck",Challenger,468,"72,317",D,1.72,39.77,60.23,The other vote was: Scattered Write-In (Write-in) 468
House,Oregon,N/A,2018,District 5,5,20120101,"149,887","Callahan, Mark",Challenger,"197,187","Schrader, Kurt",Incumbent,Libertarian,"6,054","Souza, Daniel K.",Challenger,"5,341","47,300",D,1.69,43.19,56.81,"The other vote was: Sandnes, Marvin (Pacific Green) 4,802; Misc. (Write-in) 539"
House,Oregon,N/A,2016,District 5,5,20120101,"160,443","Willis, Colm",Challenger,"199,505","Schrader, Kurt",Incumbent,Pacific Green,"12,542","Sandnes, Marvin",Challenger,618,"39,062",D,3.36,44.57,55.43,The other vote was: Miscellaneous (Write-in) 618
House,Oregon,N/A,2014,District 5,5,20120101,"110,332","Smith, Tootie",Challenger,"150,944","Schrader, Kurt",Incumbent,Independent,"7,674","Sannes, Marvin",Challenger,"12,138","40,612",D,2.73,42.23,57.77,"The other vote was: Baldwin, Raymond (Constitution) 6,208; Souza, Daniel K. (Libertarian) 5,198; Write-In (Write-in) 732"
House,Oregon,N/A,2012,District 5,5,20120101,"139,223","Thompson, Fred",Challenger,"177,229","Schrader, Kurt",Incumbent,Pacific Green,"7,516","Lugo, Christina Jean",Challenger,"4,002","38,006",D,2.29,43.99,56.01,"The other vote was: Baldwin, Raymond (Constitution) 3,600; Scattered Write-In (Write-in) 402"
,
,
,
CONGRESS 2012 to 2020 in PENNSYLVANIA
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Pennsylvania,N/A,2018,District 1,1,20120101,"169,053","Fitzpatrick, Brian K.",Challenger,"160,745","Wallace, Scott",Challenger,N/A,N/A,N/A,N/A,N/A,"8,308",R,.00,51.26,48.74,
House,Pennsylvania,N/A,2016,District 1,1,20120101,"53,219","Williams, Deborah L.",Challenger,"245,791","Brady, Robert A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"192,572",D,.00,17.80,82.20,
House,Pennsylvania,N/A,2014,District 1,1,20120101,"27,193","Rath, Megan Ann",Challenger,"131,248","Brady, Robert A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"104,055",D,.00,17.16,82.84,
House,Pennsylvania,N/A,2012,District 1,1,20120101,"41,708","Featherman, John J.",Challenger,"235,394","Brady, Robert A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"193,686",D,.00,15.05,84.95,
House,Pennsylvania,N/A,2018,District 2,2,20120101,"42,382","Torres, David",Challenger,"159,600","Boyle, Brendan F.",Challenger,N/A,N/A,N/A,N/A,N/A,"117,218",D,.00,20.98,79.02,
House,Pennsylvania,N/A,2016,District 2,2,20120101,"35,131","Jones, James A.",Challenger,"322,514","Evans, Dwight",Incumbent,N/A,N/A,N/A,N/A,N/A,"287,383",D,.00,9.82,90.18,
House,Pennsylvania,N/A,2014,District 2,2,20120101,"25,397","James, Armond",Challenger,"181,141","Fattah, Chaka",Incumbent,N/A,N/A,N/A,N/A,N/A,"155,744",D,.00,12.30,87.70,
House,Pennsylvania,N/A,2012,District 2,2,20120101,"33,381","Mansfield, Robert",Challenger,"318,176","Fattah, Chaka",Incumbent,Independent,"4,829","Foster, James",Challenger,N/A,"284,795",D,1.35,9.50,90.50,
House,Pennsylvania,N/A,2018,District 3,3,20120101,"20,387","Leib, Bryan",Challenger,"287,610","Evans, Dwight",Challenger,N/A,N/A,N/A,N/A,N/A,"267,223",D,.00,6.62,93.38,
House,Pennsylvania,N/A,2016,District 3,3,20120101,"244,893","Kelly, George Joseph Jr.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"244,893",R,.00,100.00,.00,
House,Pennsylvania,N/A,2014,District 3,3,20120101,"113,859","Kelly, George Joseph Jr.",Incumbent,"73,931","Lavallee, Daniel",Challenger,N/A,N/A,N/A,N/A,N/A,"39,928",R,.00,60.63,39.37,
House,Pennsylvania,N/A,2012,District 3,3,20120101,"165,826","Kelly, George Joseph Jr.",Incumbent,"123,933","Eaton, Missa",Challenger,Independent,"12,755","Porter, Steven C.",Challenger,N/A,"41,893",R,4.22,57.23,42.77,
House,Pennsylvania,N/A,2018,District 4,4,20120101,"121,467","David, Daniel",Challenger,"211,524","Dean, Madeleine",Challenger,N/A,N/A,N/A,N/A,N/A,"90,057",D,.00,36.48,63.52,
House,Pennsylvania,N/A,2016,District 4,4,20120101,"220,628","Perry, Scott",Incumbent,"113,372","Burkholder, Joshua T.",Challenger,N/A,N/A,N/A,N/A,N/A,"107,256",R,.00,66.06,33.94,
House,Pennsylvania,N/A,2014,District 4,4,20120101,"147,090","Perry, Scott",Incumbent,"50,250","Thompson, Linda Deliah",Challenger,N/A,N/A,N/A,N/A,N/A,"96,840",R,.00,74.54,25.46,
House,Pennsylvania,N/A,2012,District 4,4,20120101,"181,603","Perry, Scott",Challenger,"104,643","Perkinson, Harry",Challenger,Independent,"11,524","Wolff, Wayne",Challenger,"6,210","76,960",R,3.79,63.44,36.56,"The other vote was: Koffenberger, Mike (Libertarian) 6,210"
House,Pennsylvania,N/A,2018,District 5,5,20120101,"106,075","Kim, Pearl",Challenger,"198,639","Scanlon, Mary Gay",Challenger,N/A,N/A,N/A,N/A,N/A,"92,564",D,.00,34.81,65.19,
House,Pennsylvania,N/A,2016,District 5,5,20120101,"206,761","Thompson, Glenn",Incumbent,"101,082","Taylor, Kerith Strano",Challenger,N/A,N/A,N/A,N/A,N/A,"105,679",R,.00,67.16,32.84,
House,Pennsylvania,N/A,2014,District 5,5,20120101,"115,018","Thompson, Glenn",Incumbent,"65,839","Taylor, Kerith Strano",Challenger,N/A,N/A,N/A,N/A,N/A,"49,179",R,.00,63.60,36.40,
House,Pennsylvania,N/A,2012,District 5,5,20120101,"177,740","Thompson, Glenn",Incumbent,"104,725","Dumas, Charles",Challenger,N/A,N/A,N/A,N/A,N/A,"73,015",R,.00,62.92,37.08,
House,Pennsylvania,N/A,2018,District 6,6,20120101,"124,124","McCauley, Greg",Challenger,"177,704","Houlahan, Chrissy",Challenger,N/A,N/A,N/A,N/A,N/A,"53,580",D,.00,41.12,58.88,
House,Pennsylvania,N/A,2016,District 6,6,20120101,"207,469","Costello, Ryan A.",Incumbent,"155,000","Parrish, Michael D.",Challenger,N/A,N/A,N/A,N/A,N/A,"52,469",R,.00,57.24,42.76,
House,Pennsylvania,N/A,2014,District 6,6,20120101,"119,643","Costello, Ryan A.",Challenger,"92,901","Trivedi, Manan",Challenger,N/A,N/A,N/A,N/A,N/A,"26,742",R,.00,56.29,43.71,
House,Pennsylvania,N/A,2012,District 6,6,20120101,"191,725","Gerlach, James W.",Incumbent,"143,803","Trivedi, Manan",Challenger,N/A,N/A,N/A,N/A,N/A,"47,922",R,.00,57.14,42.86,
House,Pennsylvania,N/A,2018,District 7,7,20120101,"114,437","Nothstein, Marty",Challenger,"140,813","Wild, Susan",Challenger,Libertarian,"8,011","Silfies, Tim",Challenger,N/A,"26,376",D,3.04,44.83,55.17,
House,Pennsylvania,N/A,2016,District 7,7,20120101,"225,678","Meehan, Patrick",Incumbent,"153,824","Balchunis, Mary Ellen",Challenger,N/A,N/A,N/A,N/A,N/A,"71,854",R,.00,59.47,40.53,
House,Pennsylvania,N/A,2014,District 7,7,20120101,"145,869","Meehan, Patrick",Incumbent,"89,256","Balchunis, Mary Ellen",Challenger,N/A,N/A,N/A,N/A,N/A,"56,613",R,.00,62.04,37.96,
House,Pennsylvania,N/A,2012,District 7,7,20120101,"209,942","Meehan, Patrick",Incumbent,"143,509","Badey, George",Challenger,N/A,N/A,N/A,N/A,N/A,"66,433",R,.00,59.40,40.60,
House,Pennsylvania,N/A,2018,District 8,8,20120101,"112,563","Chrin, John",Challenger,"135,603","Cartwright, Matt",Challenger,N/A,N/A,N/A,N/A,N/A,"23,040",D,.00,45.36,54.64,
House,Pennsylvania,N/A,2016,District 8,8,20120101,"207,263","Fitzpatrick, Brian K.",Challenger,"173,555","Santarsiero, Steven J.",Challenger,N/A,N/A,N/A,N/A,N/A,"33,708",R,.00,54.43,45.57,
House,Pennsylvania,N/A,2014,District 8,8,20120101,"137,731","Fitzpatrick, Michael G.",Incumbent,"84,767","Strouse, Kevin",Challenger,N/A,N/A,N/A,N/A,N/A,"52,964",R,.00,61.90,38.10,
House,Pennsylvania,N/A,2012,District 8,8,20120101,"199,379","Fitzpatrick, Michael G.",Incumbent,"152,859","Boockvar, Kathy",Challenger,N/A,N/A,N/A,N/A,N/A,"46,520",R,.00,56.60,43.40,
House,Pennsylvania,N/A,2018,District 9,9,20120101,"148,723","Meuser, Dan",Challenger,"100,204","Wolff, Denny",Challenger,N/A,N/A,N/A,N/A,N/A,"48,519",R,.00,59.75,40.25,
House,Pennsylvania,N/A,2016,District 9,9,20120101,"186,580","Shuster, Bill",Incumbent,"107,985","Halvorson, Arthur L.",Challenger,N/A,N/A,N/A,N/A,N/A,"78,595",R,.00,63.34,36.66,
House,Pennsylvania,N/A,2014,District 9,9,20120101,"110,094","Shuster, Bill",Incumbent,"63,223","Hartzok, Alanna K.",Challenger,N/A,N/A,N/A,N/A,N/A,"46,871",R,.00,63.52,36.48,
House,Pennsylvania,N/A,2012,District 9,9,20120101,"169,177","Shuster, Bill",Incumbent,"105,128","Ramsburg, Karen",Challenger,N/A,N/A,N/A,N/A,N/A,"64,049",R,.00,61.67,38.33,
House,Pennsylvania,N/A,2018,District 10,10,20120101,"149,365","Perry, Scott",Challenger,"141,668","Scott, George",Challenger,N/A,N/A,N/A,N/A,N/A,"7,697",R,.00,51.32,48.68,
House,Pennsylvania,N/A,2016,District 10,10,20120101,"211,282","Marino, Thomas A.",Incumbent,"89,823","Molesevich, Michael M.",Challenger,N/A,N/A,N/A,N/A,N/A,"121,459",R,.00,70.17,29.83,
House,Pennsylvania,N/A,2014,District 10,10,20120101,"112,851","Marino, Thomas A.",Incumbent,"44,737","Brion, Scott F.",Challenger,Independent,"22,734","Troiano, Nick",Challenger,N/A,"68,114",R,12.61,71.61,28.39,
House,Pennsylvania,N/A,2012,District 10,10,20120101,"179,563","Marino, Thomas A.",Incumbent,"94,227","Scollo, Phillip",Challenger,N/A,N/A,N/A,N/A,N/A,"85,336",R,.00,65.58,34.42,
House,Pennsylvania,N/A,2018,District 11,11,20120101,"163,708","Smucker, Lloyd K.",Challenger,"113,876","King, Jessica",Challenger,N/A,N/A,N/A,N/A,N/A,"49,832",R,.00,58.98,41.02,
House,Pennsylvania,N/A,2016,District 11,11,20120101,"199,421","Barletta, Lou",Incumbent,"113,800","Marsicano, Michael Paul",Challenger,N/A,N/A,N/A,N/A,N/A,"85,621",R,.00,63.67,36.33,
House,Pennsylvania,N/A,2014,District 11,11,20120101,"122,464","Barletta, Lou",Incumbent,"62,228","Ostrowski, Andy J.",Challenger,N/A,N/A,N/A,N/A,N/A,"60,236",R,.00,66.31,33.69,
House,Pennsylvania,N/A,2012,District 11,11,20120101,"166,967","Barletta, Lou",Incumbent,"118,231","Stilp, Gene",Challenger,N/A,N/A,N/A,N/A,N/A,"48,736",R,.00,58.54,41.46,
House,Pennsylvania,N/A,2018,District 12,12,20120101,"161,047","Marino, Thomas A.",Challenger,"82,825","Friedenberg, Marc",Challenger,N/A,N/A,N/A,N/A,N/A,"78,222",R,.00,66.04,33.96,
House,Pennsylvania,N/A,2016,District 12,12,20120101,"221,851","Rothfus, Keith",Incumbent,"137,353","McClelland, Erin",Challenger,N/A,N/A,N/A,N/A,N/A,"84,498",R,.00,61.76,38.24,
House,Pennsylvania,N/A,2014,District 12,12,20120101,"127,993","Rothfus, Keith",Incumbent,"87,928","McClelland, Erin",Challenger,N/A,N/A,N/A,N/A,N/A,"40,065",R,.00,59.28,40.72,
House,Pennsylvania,N/A,2012,District 12,12,20120101,"175,352","Rothfus, Keith",Challenger,"163,589","Critz, Mark S.",Incumbent,N/A,N/A,N/A,N/A,N/A,"11,763",R,.00,51.74,48.26,
House,Pennsylvania,N/A,2018,District 13,13,20120101,"178,533","Joyce, John",Challenger,"74,733","Ottaway, Brent",Challenger,N/A,N/A,N/A,N/A,N/A,"103,800",R,.00,70.49,29.51,
House,Pennsylvania,N/A,2016,District 13,13,20120101,N/A,N/A,N/A,"239,316","Boyle, Brendan F.",Incumbent,N/A,N/A,N/A,N/A,N/A,"239,316",D,.00,.00,100.00,
House,Pennsylvania,N/A,2014,District 13,13,20120101,"60,549","Adcock, Carson Dee",Challenger,"123,601","Boyle, Brendan F.",Challenger,N/A,N/A,N/A,N/A,N/A,"63,052",D,.00,32.88,67.12,
House,Pennsylvania,N/A,2012,District 13,13,20120101,"93,918","Rooney, Joe",Challenger,"209,901","Schwartz, Allyson Y.",Incumbent,N/A,N/A,N/A,N/A,N/A,"115,983",D,.00,30.91,69.09,
House,Pennsylvania,N/A,2018,District 14,14,20120101,"151,386","Reschenthaler, Guy",Challenger,"110,051","Boerio, Bibiana",Challenger,N/A,N/A,N/A,N/A,N/A,"41,335",R,.00,57.91,42.09,
House,Pennsylvania,N/A,2016,District 14,14,20120101,"87,999","McAllister, Leonard Francis Jr.",Challenger,"255,293","Doyle, Mike",Incumbent,N/A,N/A,N/A,N/A,N/A,"167,294",D,.00,25.63,74.37,
House,Pennsylvania,N/A,2014,District 14,14,20120101,N/A,N/A,N/A,"148,351","Doyle, Mike",Incumbent,N/A,N/A,N/A,N/A,N/A,"148,351",D,.00,.00,100.00,
House,Pennsylvania,N/A,2012,District 14,14,20120101,"75,702","Lessmann, Hans",Challenger,"251,932","Doyle, Mike",Incumbent,N/A,N/A,N/A,N/A,N/A,"176,230",D,.00,23.11,76.89,
House,Pennsylvania,N/A,2018,District 15,15,20120101,"165,245","Thompson, Glenn",Challenger,"78,327","Boser, Susan",Challenger,N/A,N/A,N/A,N/A,N/A,"86,918",R,.00,67.84,32.16,
House,Pennsylvania,N/A,2016,District 15,15,20120101,"190,618","Dent, Charlie W.",Incumbent,"124,129","Daugherty, Rick",Challenger,Libertarian,"11,727","Rizzo, Paul",Challenger,N/A,"66,489",R,3.59,60.56,39.44,
House,Pennsylvania,N/A,2014,District 15,15,20120101,"128,285","Dent, Charlie W.",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"128,285",R,.00,100.00,.00,
House,Pennsylvania,N/A,2012,District 15,15,20120101,"168,960","Dent, Charlie W.",Incumbent,"128,764","Daugherty, Rick",Challenger,N/A,N/A,N/A,N/A,N/A,"40,196",R,.00,56.75,43.25,
House,Pennsylvania,N/A,2018,District 16,16,20120101,"135,348","Kelly, George Joseph Jr.",Challenger,"124,109","DiNicola, Ronald",Challenger,Libertarian,"2,939","Beeman, Ebert G",Challenger,N/A,"11,239",R,1.12,52.17,47.83,
House,Pennsylvania,N/A,2016,District 16,16,20120101,"168,669","Smucker, Lloyd K.",Challenger,"134,586","Hartman, Christina M.",Challenger,Libertarian,"10,518","House, Shawn Patrick",Challenger,N/A,"34,083",R,3.35,55.62,44.38,
House,Pennsylvania,N/A,2014,District 16,16,20120101,"101,722","Pitts, Joseph R.",Incumbent,"74,513","Houghton, Thomas D.",Challenger,N/A,N/A,N/A,N/A,N/A,"27,209",R,.00,57.72,42.28,
House,Pennsylvania,N/A,2012,District 16,16,20120101,"156,192","Pitts, Joseph R.",Incumbent,"111,185","Strader, Aryanna",Challenger,Independent,"12,250","Murphy, John",Challenger,"5,154","45,007",R,4.30,58.42,41.58,"The other vote was: Bednarksi, James (Independent) 5,154"
House,Pennsylvania,N/A,2018,District 17,17,20120101,"142,417","Rothfus, Keith",Challenger,"183,162","Lamb, Conor",Challenger,N/A,N/A,N/A,N/A,N/A,"40,745",D,.00,43.74,56.26,
House,Pennsylvania,N/A,2016,District 17,17,20120101,"135,430","Connolly, Matthew Donald",Challenger,"157,734","Cartwright, Matt",Incumbent,N/A,N/A,N/A,N/A,N/A,"22,304",D,.00,46.20,53.80,
House,Pennsylvania,N/A,2014,District 17,17,20120101,"71,371","Moylan III, David J.",Challenger,"93,680","Cartwright, Matt",Incumbent,N/A,N/A,N/A,N/A,N/A,"22,309",D,.00,43.24,56.76,
House,Pennsylvania,N/A,2012,District 17,17,20120101,"106,208","Cummings, Laureen",Challenger,"161,393","Cartwright, Matt",Challenger,N/A,N/A,N/A,N/A,N/A,"55,185",D,.00,39.69,60.31,
House,Pennsylvania,N/A,2018,District 18,18,20120101,N/A,N/A,N/A,"231,472","Doyle, Mike",Challenger,N/A,N/A,N/A,N/A,N/A,"231,472",D,.00,.00,100.00,
House,Pennsylvania,N/A,2016,District 18,18,20120101,"293,684","Murphy, Timothy",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"293,684",R,.00,100.00,.00,
House,Pennsylvania,N/A,2014,District 18,18,20120101,"166,076","Murphy, Timothy",Incumbent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"166,076",R,.00,100.00,.00,
House,Pennsylvania,N/A,2012,District 18,18,20120101,"216,727","Murphy, Timothy",Incumbent,"122,146","Maggi, Larry",Challenger,N/A,N/A,N/A,N/A,N/A,"94,581",R,.00,63.96,36.04,
,
,
,
CONGRESS 2012 to 2020 in RHODE ISLAND
,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Rhode Island,N/A,2018,District 1,1,20120101,"57,567","Donovan, Patrick  J.",Challenger,"116,099","Cicilline, David N.",Incumbent,Write-in,417,Write In,Challenger,N/A,"58,532",D,.24,33.15,66.85,
House,Rhode Island,N/A,2016,District 1,1,20120101,"71,023","Taub, H. Russell",Challenger,"130,534","Cicilline, David N.",Incumbent,Write-in,814,Write-In,Challenger,N/A,"59,511",D,.40,35.24,64.76,
House,Rhode Island,N/A,2014,District 1,1,20120101,"58,877","Lynch, Cormick",Challenger,"87,060","Cicilline, David N.",Incumbent,Write-in,416,Write-In,Challenger,N/A,"28,183",D,.28,40.34,59.66,
House,Rhode Island,N/A,2012,District 1,1,20120101,"83,737","Doherty, Brendan P.",Challenger,"108,612","Cicilline, David N.",Incumbent,Independent,"12,504","Vogel, David S.",Challenger,262,"24,875",D,6.10,43.53,56.47,The other vote was: Scattered Write-In (Write-in) 262
