CONGRESS 2012 to 2020 in TENNESSEE,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Virginia,N/A,2018,District 4,4,20120101,"107,706","McAdams, Ryan",Challenger,"187,642","McEachin, A. Donald",Incumbent,Libertarian,"4,233","Wells, Peter J.",Challenger,273,"79,936",D,1.41,36.47,63.53,The other vote was: Write In (Write-in) 273
House,Virginia,N/A,2016,District 4,4,20120101,"145,731","Wade, Mike",Challenger,"200,136","McEachin, A. Donald",Challenger,Write-in,832,Write-In,Challenger,N/A,"54,405",D,0.24,42.13,57.87,
House,Virginia,N/A,2014,District 4,4,20120101,"120,684","Forbes, J. Randy",Incumbent,"75,270","Fausz, Elliott",Challenger,Libertarian,"4,427","Brown, Bo C.",Challenger,257,"45,414",R,2.21,61.59,38.41,The other vote was: Write-In (Write-in) 257
House,Virginia,N/A,2012,District 4,4,20120101,"199,292","Forbes, J. Randy",Incumbent,"150,190","Ward, Ella P.",Challenger,Write-in,564,Scattered Write-In,Challenger,N/A,"49,102",R,0.16,57.02,42.98,
House,Virginia,N/A,2018,District 5,5,20120101,"165,339","Riggleman, Denver III",Challenger,"145,040","Cockburn, Leslie",Challenger,Write-in,547,Write-Ins,Challenger,N/A,"20,299",R,0.18,53.27,46.73,
House,Virginia,N/A,2016,District 5,5,20120101,"207,758","Garrett, Tom",Challenger,"148,339","Dittmar, Jane",Challenger,Write-in,668,Write-In,Challenger,N/A,"59,419",R,0.19,58.34,41.66,
House,Virginia,N/A,2014,District 5,5,20120101,"124,735","Hurt, Robert",Incumbent,"73,482","Gaughan, Walter Lawrence",Challenger,Libertarian,"4,298","Jones, Paul Francis",Challenger,"2,430","51,253",R,2.1,62.93,37.07,"The other vote was: Hildebrandt, Kenneth J. (Green) 2,209; Write-In (Write-in) 221"
House,Virginia,N/A,2012,District 5,5,20120101,"193,009","Hurt, Robert",Incumbent,"149,214","Douglass, John Wade",Challenger,Independent Party,"5,500","Hildebrandt, Kenneth J.",Challenger,388,"43,795",R,1.58,56.4,43.6,The other vote was: Scattered Write-In (Write-in) 388
House,Virginia,N/A,2018,District 6,6,20120101,"167,957","Cline, Benjamin",Challenger,"113,133","Lewis, Jennifer",Challenger,Write-in,287,Write-Ins,Challenger,N/A,"54,824",R,0.1,59.75,40.25,
House,Virginia,N/A,2016,District 6,6,20120101,"225,471","Goodlatte, Robert W.",Incumbent,"112,170","Degner, Kai",Challenger,Write-in,815,Write-In,Challenger,N/A,"113,301",R,0.24,66.78,33.22,
House,Virginia,N/A,2012,District 6,6,20120101,"211,278","Goodlatte, Robert W.",Incumbent,"111,949","Schmookler, Andy",Challenger,Write-in,666,Scattered Write-In,Challenger,N/A,"99,329",R,0.21,65.37,34.63,
House,Virginia,N/A,2018,District 7,7,20120101,"169,295","Brat, David",Incumbent,"176,079","Spanberger, Abigail",Challenger,Libertarian,"4,216","Walton, Joseph B.",Challenger,213,"6,784",D,1.21,49.02,50.98,The other vote was: Write-In (Write-in) 213
House,Virginia,N/A,2016,District 7,7,20120101,"218,057","Brat, David",Incumbent,"160,159","Bedell, Eileen",Challenger,Write-in,993,Write-In,Challenger,N/A,"57,898",R,0.26,57.65,42.35,
House,Virginia,N/A,2014,District 7,7,20120101,"148,026","Brat, David",Challenger,"89,914","Trammell, John K.",Challenger,Libertarian,"5,086","Carr, James A.",Challenger,325,"58,112",R,2.09,62.21,37.79,The other vote was: Write-In (Write-in) 325
House,Virginia,N/A,2014,District 6,6,20120101,"133,898","Goodlatte, Robert W.",Incumbent,N/A,N/A,N/A,Libertarian,"22,161","Hammer, Will M.",Challenger,"23,649","111,737",R,12.33,100,0,"The other vote was: Hildebrandt, Elaine B. (Green) 21,447; Write-In (Write-in) 2,202"
House,Virginia,N/A,2012,District 7,7,20120101,"222,983","Cantor, Eric I.",Incumbent,"158,012","Powell, E. Wayne",Challenger,Write-in,914,Scattered Write-In,Challenger,N/A,"64,971",R,0.24,58.53,41.47,
House,Virginia,N/A,2018,District 8,8,20120101,"76,899","Oh, Thomas",Challenger,"247,137","Beyer, Donald S. Jr.",Incumbent,Write-in,712,Write In,Challenger,N/A,"170,238",D,0.22,23.73,76.27,
House,Virginia,N/A,2016,District 8,8,20120101,"98,387","Hernick, Charles Alan",Challenger,"246,653","Beyer, Donald S. Jr.",Incumbent,Independent,"14,664","Gracia, Julio",Challenger,983,"148,266",D,4.07,28.51,71.49,The other vote was: Write-In (Write-in) 983
House,Virginia,N/A,2014,District 8,8,20120101,"63,810","Edmond, Micah",Challenger,"128,102","Beyer, Donald S. Jr.",Challenger,Independent,"5,420","Beck, Gwendolyn",Challenger,"5,744","64,292",D,2.67,33.25,66.75,"The other vote was: Carson, Jeffrey S. (Libertarian) 4,409; Blais, Gerrard C. III (Green) 963; Write-In (Write-in) 372"
House,Virginia,N/A,2012,District 8,8,20120101,"107,370","Murray, J. Patrick",Challenger,"226,847","Moran, James P. Jr.",Incumbent,Independent,"10,180","Howell, Jason J.",Challenger,"6,790","119,477",D,2.9,32.13,67.87,"The other vote was: Murphy, Janet (Independent Party) 5,985; Scattered Write-In (Write-in) 805"
House,Virginia,N/A,2018,District 9,9,20120101,"160,933","Griffith, H. Morgan",Incumbent,"85,833","Flaccavento, Anthony J.",Challenger,Write-in,214,Write In,Challenger,N/A,"75,100",R,0.09,65.22,34.78,
House,Virginia,N/A,2016,District 9,9,20120101,"212,838","Griffith, H. Morgan",Incumbent,"87,877","Kitts, Derek",Challenger,Independent,"9,050","Boyd, Janice Allen",Challenger,562,"124,961",R,2.92,70.78,29.22,The other vote was: Write-In (Write-in) 562
House,Virginia,N/A,2014,District 9,9,20120101,"117,465","Griffith, H. Morgan",Incumbent,N/A,N/A,N/A,Independent,"39,412","Carr, William R.",Challenger,"5,938","78,053",R,24.21,100,0,"The other vote was: Write-In (Write-in) 5,938"
House,Virginia,N/A,2012,District 9,9,20120101,"184,882","Griffith, H. Morgan",Incumbent,"116,400","Flaccavento, Anthony J.",Challenger,Write-in,376,Scattered Write-In,Challenger,N/A,"68,482",R,0.12,61.37,38.63,
House,Virginia,N/A,2018,District 10,10,20120101,"160,841","Comstock, Barbara",Incumbent,"206,356","Wexton, Jennifer",Challenger,Write-in,598,Write-Ins,Challenger,N/A,"45,515",D,0.16,43.8,56.2,
House,Virginia,N/A,2016,District 10,10,20120101,"210,791","Comstock, Barbara",Incumbent,"187,712","Bennett, LuAnn",Challenger,Write-in,"1,614",Write-In,Challenger,N/A,"23,079",R,0.4,52.9,47.1,
House,Virginia,N/A,2014,District 10,10,20120101,"125,914","Comstock, Barbara",Challenger,"89,957","Foust, John",Challenger,Libertarian,"3,393","Redpath, William B.",Challenger,"3,646","35,957",R,1.52,58.33,41.67,"The other vote was: Eickholt, Brad A. (Independent) 2,442; Blais, Dianne L. (Green) 946; Write-In (Write-in) 258"
House,Virginia,N/A,2012,District 10,10,20120101,"214,038","Wolf, Frank R.",Incumbent,"142,024","Cabral, Kristin A.",Challenger,Independent,"9,855","Chisholm, J. Kevin",Challenger,527,"72,014",R,2.69,60.11,39.89,The other vote was: Scattered Write-In (Write-in) 527
House,Virginia,N/A,2018,District 11,11,20120101,"83,023","Dove, Jeffrey",Challenger,"219,191","Connolly, Gerald E.",Incumbent,Libertarian,"5,546","Porter, Stevan M.",Challenger,490,"136,168",D,1.8,27.47,72.53,The other vote was: Write-In (Write-in) 490
House,Virginia,N/A,2016,District 11,11,20120101,N/A,N/A,N/A,"247,818","Connolly, Gerald E.",Incumbent,Write-in,"34,504",Write-In,Challenger,N/A,"213,314",D,12.22,0,100,
House,Virginia,N/A,2014,District 11,11,20120101,"75,796","Scholte, Suzanne",Challenger,"106,780","Connolly, Gerald E.",Incumbent,Libertarian,"3,246","Harrold, Marc M.",Challenger,"1,965","30,984",D,1.73,41.51,58.49,"The other vote was: Galdo, Joe F. Jr. (Green) 1,739; Write-In (Write-in) 226"
House,Virginia,N/A,2012,District 11,11,20120101,"117,902","Perkins, Chris S.",Challenger,"202,606","Connolly, Gerald E.",Incumbent,Independent,"3,806","Gibson, Mark T.",Challenger,"7,929","84,704",D,1.15,36.79,63.21,"The other vote was: Decarlo, Christopher F. (Independent) 3,027; Galdo, Joe F. Jr. (Green) 2,195; Marchetti, Peter M. (Independent Party) 1,919; Scattered Write-In (Write-in) 788"
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
CONGRESS 2012 to 2020 in WASHINGTON,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Washington,N/A,2018,District 1,1,20120101,"135,534"," Beeler, Jeffrey ",Challenger,"197,209","DelBene, Suzan",Incumbent,N/A,N/A,N/A,N/A,N/A,"61,675",D,0,40.73,59.27,
House,Washington,N/A,2016,District 1,1,20120101,"155,779","Sutherland, Robert",Challenger,"193,619","DelBene, Suzan",Incumbent,N/A,N/A,N/A,N/A,N/A,"37,840",D,0,44.58,55.42,
House,Washington,N/A,2014,District 1,1,20120101,"101,428","Celis, Pedro",Challenger,"124,151","DelBene, Suzan",Incumbent,N/A,N/A,N/A,N/A,N/A,"22,723",D,0,44.96,55.04,
House,Washington,N/A,2012,District 1,1,20120101,"151,187","Koster, John",Challenger,"177,025","DelBene, Suzan",Incumbent,N/A,N/A,N/A,N/A,N/A,"25,838",D,0,46.06,53.94,
House,Washington,N/A,2018,District 2,2,20120101,N/A,N/A,N/A,"210,187","Larsen, Rick",Incumbent,Libertarian,"84,646","Luke, Brian",Challenger,N/A,"125,541",D,28.71,0,100,
House,Washington,N/A,2016,District 2,2,20120101,"117,094","Hennemann, Marc",Challenger,"208,314","Larsen, Rick",Incumbent,N/A,N/A,N/A,N/A,N/A,"91,220",D,0,35.98,64.02,
House,Washington,N/A,2014,District 2,2,20120101,"79,518","Guillot, B.J.",Challenger,"122,173","Larson, Rick",Incumbent,N/A,N/A,N/A,N/A,N/A,"42,655",D,0,39.43,60.57,
House,Washington,N/A,2012,District 2,2,20120101,"117,465","Matthews, Dan",Challenger,"184,826","Larsen, Rick",Incumbent,N/A,N/A,N/A,N/A,N/A,"67,361",D,0,38.86,61.14,
House,Washington,N/A,2018,District 3,3,20120101,"161,819","Beutler, Jaime Herrera",Incumbent,"145,407","Long, Carolyn",Challenger,N/A,N/A,N/A,N/A,N/A,"16,412",R,0,52.67,47.33,
House,Washington,N/A,2016,District 3,3,20120101,"193,457","Beutler, Jaime Herrera",Incumbent,"119,820","Moeller, Jim",Challenger,N/A,N/A,N/A,N/A,N/A,"73,637",R,0,61.75,38.25,
House,Washington,N/A,2014,District 3,3,20120101,"124,796","Herrera, Jaime",Incumbent,"78,018","Dingethal, Bob",Challenger,N/A,N/A,N/A,N/A,N/A,"46,778",R,0,61.53,38.47,
House,Washington,N/A,2012,District 3,3,20120101,"177,446","Beutler, Jaime Herrera",Incumbent,"116,438","Haugen, Jon T.",Challenger,N/A,N/A,N/A,N/A,N/A,"61,008",R,0,60.38,39.62,
House,Washington,N/A,2018,District 4,4,20120101,"141,551","Newhouse, Dan M.",Incumbent,"83,785","Brown, Christine",Challenger,N/A,N/A,N/A,N/A,N/A,"57,766",R,0,62.82,37.18,
House,Washington,N/A,2016,District 4,4,20120101,"132,517","Newhouse, Dan M.",Incumbent,N/A,N/A,N/A,Republican,"97,402","Didier, Clint",Challenger,N/A,"35,115",R,42.36,100,0,
House,Washington,N/A,2014,District 4,4,20120101,"77,772","Newhouse, Dan M.",Challenger,N/A,N/A,N/A,Republican-Open Primary,"75,307","Didier, Clint",Challenger,N/A,"2,465",R,49.19,100,0,
House,Washington,N/A,2012,District 4,4,20120101,"154,749","Hastings, Doc",Incumbent,"78,940","Baechler, Mary",Challenger,N/A,N/A,N/A,N/A,N/A,"75,809",R,0,66.22,33.78,
House,Washington,N/A,2018,District 5,5,20120101,"175,422","Rodgers, Cathy McMorris",Incumbent,"144,925","Brown, Lisa",Challenger,N/A,N/A,N/A,N/A,N/A,"30,497",R,0,54.76,45.24,
House,Washington,N/A,2016,District 5,5,20120101,"192,959","Rodgers, Cathy McMorris",Incumbent,"130,575","Pakootas, Joseph",Challenger,N/A,N/A,N/A,N/A,N/A,"62,384",R,0,59.64,40.36,
House,Washington,N/A,2014,District 5,5,20120101,"135,470","McMorris, Cathy",Incumbent,"87,772","Pakootas, Joseph",Challenger,N/A,N/A,N/A,N/A,N/A,"47,698",R,0,60.68,39.32,
House,Washington,N/A,2012,District 5,5,20120101,"191,066","Rodgers, Cathy McMorris",Incumbent,"117,512","Cowan, Rich",Challenger,N/A,N/A,N/A,N/A,N/A,"73,554",R,0,61.92,38.08,
House,Washington,N/A,2018,District 6,6,20120101,"116,677","Dightman, Douglas ",Challenger,"206,409","Kilmer, Derek",Incumbent,N/A,N/A,N/A,N/A,N/A,"89,732",D,0,36.11,63.89,
House,Washington,N/A,2016,District 6,6,20120101,"126,116","Bloom, Todd",Challenger,"201,718","Kilmer, Derek",Incumbent,N/A,N/A,N/A,N/A,N/A,"75,602",D,0,38.47,61.53,
House,Washington,N/A,2014,District 6,6,20120101,"83,025","Mcclendon, Martin",Challenger,"141,265","Kilmer, Derek",Incumbent,N/A,N/A,N/A,N/A,N/A,"58,240",D,0,37.02,62.98,
House,Washington,N/A,2012,District 6,6,20120101,"129,725","Driscoll, Bill",Challenger,"186,661","Kilmer, Derek",Challenger,N/A,N/A,N/A,N/A,N/A,"56,936",D,0,41,59,
House,Washington,N/A,2018,District 7,7,20120101,"64,881","Keller, Craig",Challenger,"329,800","Jayapal, Pramila",Incumbent,N/A,N/A,N/A,N/A,N/A,"264,919",D,0,16.44,83.56,
House,Washington,N/A,2016,District 7,7,20120101,N/A,N/A,N/A,"212,010","Jayapal, Pramila",Challenger,Democrat-Open Primary,"166,744","Walkinshaw, Brady Piñero",Challenger,N/A,"45,266",D,44.02,0,100,
House,Washington,N/A,2014,District 7,7,20120101,"47,921","Keller, Craig",Challenger,"203,954","McDermott, James A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"156,033",D,0,19.03,80.97,
House,Washington,N/A,2012,District 7,7,20120101,"76,212","Bemis, Ron",Challenger,"298,368","McDermott, James A.",Incumbent,N/A,N/A,N/A,N/A,N/A,"222,156",D,0,20.35,79.65,
House,Washington,N/A,2018,District 8,8,20120101,"148,968","Rossi, Dino",Challenger,"164,089","Schrier, Kim",Challenger,N/A,N/A,N/A,N/A,N/A,"15,121",D,0,47.58,52.42,
House,Washington,N/A,2016,District 8,8,20120101,"193,145","Reichert, David George",Incumbent,"127,720","Ventrella, Tony",Challenger,N/A,N/A,N/A,N/A,N/A,"65,425",R,0,60.2,39.8,
House,Washington,N/A,2014,District 8,8,20120101,"125,741","Reichert, David George",Incumbent,"73,003","Ritchie, Jason",Challenger,N/A,N/A,N/A,N/A,N/A,"52,738",R,0,63.27,36.73,
House,Washington,N/A,2012,District 8,8,20120101,"180,204","Reichert, David George",Incumbent,"121,886","Porterfield, Karen",Challenger,N/A,N/A,N/A,N/A,N/A,"58,318",R,0,59.65,40.35,
House,Washington,N/A,2018,District 9,9,20120101,N/A,N/A,N/A,"163,345","Smith, Adam",Incumbent,Democrat-Open Primary,"77,222","Smith, Sarah",Challenger,N/A,"86,123",D,32.1,0,100,
House,Washington,N/A,2016,District 9,9,20120101,"76,317","Basler, Doug",Challenger,"205,165","Smith, Adam",Incumbent,N/A,N/A,N/A,N/A,N/A,"128,848",D,0,27.11,72.89,
House,Washington,N/A,2014,District 9,9,20120101,"48,662","Basler, Doug",Challenger,"118,132","Smith, Adam",Incumbent,N/A,N/A,N/A,N/A,N/A,"69,470",D,0,29.17,70.83,
House,Washington,N/A,2012,District 9,9,20120101,"76,105","Postma, James",Challenger,"192,034","Smith, Adam",Incumbent,N/A,N/A,N/A,N/A,N/A,"115,929",D,0,28.38,71.62,
House,Washington,N/A,2018,District 10,10,20120101,"103,860"," Brumbles, Joseph",Challenger,"166,215","Heck, Denny",Incumbent,N/A,N/A,N/A,N/A,N/A,"62,355",D,0,38.46,61.54,
House,Washington,N/A,2016,District 10,10,20120101,"120,104","Postma, James",Challenger,"170,460","Heck, Denny",Incumbent,N/A,N/A,N/A,N/A,N/A,"50,356",D,0,41.33,58.67,
House,Washington,N/A,2014,District 10,10,20120101,"82,213","McDonald, Joyce",Challenger,"99,279","Heck, Denny",Incumbent,N/A,N/A,N/A,N/A,N/A,"17,066",D,0,45.3,54.7,
House,Washington,N/A,2012,District 10,10,20120101,"115,381","Muri, Richard",Challenger,"163,036","Heck, Denny",Challenger,N/A,N/A,N/A,N/A,N/A,"47,655",D,0,41.44,58.56,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
CONGRESS 2012 to 2020 in WEST VIRGINIA,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,West Virginia,N/A,2018,District 1,1,20120101,"127,997","McKinley, David",Incumbent,"70,217","Fershee, Kendra",Challenger,N/A,N/A,N/A,N/A,N/A,"57,780",R,0,64.58,35.42,
House,West Virginia,N/A,2016,District 1,1,20120101,"163,469","McKinley, David",Incumbent,"73,534","Manypenny, Mike",Challenger,N/A,N/A,N/A,N/A,N/A,"89,935",R,0,68.97,31.03,
House,West Virginia,N/A,2014,District 1,1,20120101,"92,491","McKinley, David",Incumbent,"52,109","Gainer, Glen B. III",Challenger,N/A,N/A,N/A,N/A,N/A,"40,382",R,0,63.96,36.04,
House,West Virginia,N/A,2012,District 1,1,20120101,"133,809","McKinley, David",Incumbent,"80,342","Thorn, Sue",Challenger,N/A,N/A,N/A,N/A,N/A,"53,467",R,0,62.48,37.52,
House,West Virginia,N/A,2018,District 2,2,20120101,"110,504","Mooney, Alex X.",Incumbent,"88,011","Sergent, Talley",Challenger,Mountain,"6,277","Lutz, Daniel P. Jr.",Challenger,N/A,"22,493",R,3.07,55.67,44.33,
House,West Virginia,N/A,2016,District 2,2,20120101,"140,807","Mooney, Alex X.",Incumbent,"101,207","Hunt, Mark",Challenger,N/A,N/A,N/A,N/A,N/A,"39,600",R,0,58.18,41.82,
House,West Virginia,N/A,2014,District 2,2,20120101,"72,619","Mooney, Alex X.",Challenger,"67,687","Casey, Nick",Challenger,Libertarian,"7,682","Jones, Davy",Challenger,"6,250","4,932",R,4.98,51.76,48.24,"The other vote was: Rabel, Edward (Independent) 6,250"
House,West Virginia,N/A,2012,District 2,2,20120101,"158,206","Capito, Shelley Moore",Incumbent,"68,560","Swint, Howard",Challenger,N/A,N/A,N/A,N/A,N/A,"89,646",R,0,69.77,30.23,
House,West Virginia,N/A,2018,District 3,3,20120101,"98,645","Miller, Carol",Challenger,"76,340","Ojeda, Richard II",Challenger,N/A,N/A,N/A,N/A,N/A,"22,305",R,0,56.37,43.63,
House,West Virginia,N/A,2016,District 3,3,20120101,"140,741","Jenkins, Evan",Incumbent,"49,708","Detch, Matt",Challenger,Libertarian,"16,883","Lawhorn, Zane",Challenger,N/A,"91,033",R,8.14,73.9,26.1,
House,West Virginia,N/A,2014,District 3,3,20120101,"77,713","Jenkins, Evan",Challenger,"62,688","Rahall, Nick J. II",Incumbent,N/A,N/A,N/A,N/A,N/A,"15,025",R,0,55.35,44.65,
House,West Virginia,N/A,2012,District 3,3,20120101,"92,238","Snuffer, Rick",Challenger,"108,199","Rahall, Nick J. II",Incumbent,N/A,N/A,N/A,N/A,N/A,"15,961",D,0,46.02,53.98,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
CONGRESS 2012 to 2020 in WISCONSIN,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Office,State,CensusPop,raceYear,Area,AreaNumber,RedistrictedDate,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes
House,Wisconsin,N/A,2018,District 1,1,20120101,"177,492"," Steil, Bryan",Challenger,"137,508","Bryce, Randy",Challenger,Independent,"10,006","Yorgan, Ken",Challenger,311,"39,984",R,3.08,56.35,43.65,"The other vote was: Scattering (Write-in) 304; Kexel, Joseph (Write-in) 7"
House,Wisconsin,N/A,2016,District 1,1,20120101,"230,072","Ryan, Paul D.",Incumbent,"107,003","Solen, Ryan",Challenger,Trump Conservative,"9,429","Zimmerman, Spencer",Challenger,"7,741","123,069",R,2.66,68.26,31.74,"The other vote was: Lebeck, Jason (Libertarian) 7,486; Scattering (Write-in) 255"
House,Wisconsin,N/A,2014,District 1,1,20120101,"182,316","Ryan, Paul D.",Incumbent,"105,552","Zerban, Rob",Challenger,No Party,273,Scattering,Challenger,29,"76,764",R,0.09,63.33,36.67,The other vote was: Write-Ins (Write-in) 29
House,Wisconsin,N/A,2012,District 1,1,20120101,"200,423","Ryan, Paul D.",Incumbent,"158,414","Zebran, Rob",Challenger,Libertarian,"6,054","Deschler, Keith",Challenger,167,"42,009",R,1.66,55.85,44.15,The other vote was: Scattered Write-In (Write-in) 167
House,Wisconsin,N/A,2018,District 2,2,20120101,N/A,N/A,N/A,"309,116","Pocan, Mark",Incumbent,Write-in,"8,141",Scattering,Challenger,38,"300,975",D,2.57,0,100,"The other vote was: Reed, Joey Wayne (Write-in) 29; Cruz, Rick (Write-in) 8; Burt, Bradley (Write-in) 1"
House,Wisconsin,N/A,2016,District 2,2,20120101,"124,044","Theron, Peter",Challenger,"273,537","Pocan, Mark",Incumbent,Write-in,479,Scattering,Challenger,N/A,"149,493",D,0.12,31.2,68.8,
House,Wisconsin,N/A,2014,District 2,2,20120101,"103,619","Theron, Peter",Challenger,"224,920","Pocan, Mark",Incumbent,No Party,308,Scattering,Challenger,N/A,"121,301",D,0.09,31.54,68.46,
House,Wisconsin,N/A,2012,District 2,2,20120101,"124,683","Lee, Chad",Challenger,"265,422","Pocan, Mark",Challenger,Write-in,787,Scattered Write-In,Challenger,6,"140,739",D,0.2,31.96,68.04,"The other vote was: Kopsick, Joe (Write-in) 6"
House,Wisconsin,N/A,2018,District 3,3,20120101,"126,980","Toft, Steve",Challenger,"187,888","Kind, Ron",Incumbent,Write-in,121,Scattering,Challenger,N/A,"60,908",D,0.04,40.33,59.67,
House,Wisconsin,N/A,2016,District 3,3,20120101,N/A,N/A,N/A,"257,401","Kind, Ron",Incumbent,Write-in,"2,800",Scattering,Challenger,169,"254,601",D,1.08,0,100,"The other vote was: Peterson, Ryan (Write-in) 169"
House,Wisconsin,N/A,2014,District 3,3,20120101,"119,540","Kurtz, Tony",Challenger,"155,368","Kind, Ron",Incumbent,Write-in,128,Write-Ins,Challenger,125,"35,828",D,0.05,43.48,56.52,The other vote was: Scattering (No Party) 125
House,Wisconsin,N/A,2012,District 3,3,20120101,"121,713","Boland, Ray",Challenger,"217,712","Kind, Ron",Incumbent,Write-in,339,Scattered Write-In,Challenger,N/A,"95,999",D,0.1,35.86,64.14,
House,Wisconsin,N/A,2018,District 4,4,20120101,"59,091"," Rogers, Tim",Challenger,"206,487","Moore, Gwendolynne S.",Incumbent,Independent,"7,170","Raymond, Robert R.",Challenger,339,"147,396",D,2.63,22.25,77.75,The other vote was: Scattering (Write-in) 339
House,Wisconsin,N/A,2016,District 4,4,20120101,N/A,N/A,N/A,"220,181","Moore, Gwendolynne S.",Incumbent,Independent,"33,494","Raymond, Robert R.",Challenger,"33,234","186,687",D,11.67,0,100,"The other vote was: Craig, Andy (Libertarian) 32,183; Scattering (Write-in) 1,051"
House,Wisconsin,N/A,2014,District 4,4,20120101,"68,490","Sebring, Dan",Challenger,"179,045","Moore, Gwendolynne S.",Incumbent,Independent,"7,002","Raymond, Robert R.",Challenger,355,"110,555",D,2.75,27.67,72.33,The other vote was: Scattering (No Party) 355
House,Wisconsin,N/A,2012,District 4,4,20120101,"80,787","Sebring, Dan",Challenger,"235,257","Moore, Gwendolynne S.",Challenger,Independent,"9,277","Raymond, Robert R.",Challenger,467,"154,470",D,2.85,25.56,74.44,The other vote was: Scattered Write-In (Write-in) 467
House,Wisconsin,N/A,2018,District 5,5,20120101,"225,619","Sensenbrenner, F. James Jr.",Incumbent,"138,385","Palzewicz, Tom",Challenger,Write-in,283,Scattering,Challenger,1,"87,234",R,0.08,61.98,38.02,"The other vote was: Garcia, Ramon (Write-in) 1"
House,Wisconsin,N/A,2016,District 5,5,20120101,"260,706","Sensenbrenner, F. James Jr.",Incumbent,"114,477","Penebaker, Khary",Challenger,Libertarian,"15,324","Arndt, John",Challenger,337,"146,229",R,3.92,69.49,30.51,The other vote was: Scattering (Write-in) 337
House,Wisconsin,N/A,2014,District 5,5,20120101,"231,160","Sensenbrenner, F. James Jr.",Incumbent,"101,190","Rockwood, Chris B.",Challenger,No Party,476,Scattering,Challenger,N/A,"129,970",R,0.14,69.55,30.45,
House,Wisconsin,N/A,2012,District 5,5,20120101,"250,335","Sensenbrenner, F. James Jr.",Incumbent,"118,478","Heaster, Dave",Challenger,Write-in,851,Scattered Write-In,Challenger,N/A,"131,857",R,0.23,67.88,32.12,
House,Wisconsin,N/A,2018,District 6,6,20120101,"180,311","Grothman, Glenn S.",Incumbent,"144,536","Kohl, Dan",Challenger,Write-in,218,Scattering,Challenger,N/A,"35,775",R,0.07,55.51,44.49,
House,Wisconsin,N/A,2016,District 6,6,20120101,"204,147","Grothman, Glenn S.",Incumbent,"133,072","Lloyd, Sarah",Challenger,Independent,"19,716","Dahlke, Jeff",Challenger,248,"71,075",R,5.52,60.54,39.46,The other vote was: Scattering (Write-in) 248
House,Wisconsin,N/A,2014,District 6,6,20120101,"169,767","Grothman, Glenn S.",Challenger,"122,212","Harris, Mark L.",Challenger,Libertarian,"6,865","Fahrendorf, Gus",Challenger,189,"47,555",R,2.3,58.14,41.86,The other vote was: Scattering (No Party) 189
House,Wisconsin,N/A,2012,District 6,6,20120101,"223,460","Petri, Thomas E.",Incumbent,"135,921","Kallas, Joseph C.",Challenger,Write-in,364,Scattered Write-In,Challenger,N/A,"87,539",R,0.1,62.18,37.82,
House,Wisconsin,N/A,2018,District 7,7,20120101,"194,061","Duffy, Sean",Incumbent,"124,307","Engebretson, Margaret",Challenger,Independent,"4,416","Driessen, Ken",Challenger,56,"69,754",R,1.37,60.95,39.05,"The other vote was: Scattering (Write-in) 53; Look, Bob (Write-in) 3"
